id,xid,name,longitude,latitude,distance,rate,osm,kinds,country
11281814,N5183592521,道の駅おんねゆ温泉,143.5006866,43.7535629,,3,node/5183592521,"guest_houses,accomodations,foods,bars,tourist_facilities",Unknown
11284003,N703562623,Корстон,49.1500854,55.7937698,,3,node/703562623,"accomodations,cultural,cinemas,theatres_and_entertainments,interesting_places,other_hotels,shops,malls,tourist_facilities",Unknown
11289766,W291880406,Ambasador,21.8974018,43.3214226,,3,way/291880406,"accomodations,other_hotels,shops,malls,tourist_facilities",Unknown
11293682,W31482145,Ритц-Карлтон,37.6129532,55.7573204,,3,way/31482145,"accomodations,other_hotels",Россия
11293756,N4864054523,Санкт-Петербург,30.3429356,59.9570313,,3,node/4864054523,"accomodations,other_hotels,banks,bank,tourist_facilities",Россия
11293758,W23156513,отель спутник,30.3541451,60.0053711,,3,way/23156513,"accomodations,other_hotels",Россия
11293816,W83289881,Ривьера,49.1300316,55.8152962,,3,way/83289881,"accomodations,water_parks,other_hotels,amusements,amusement_parks",Unknown
11295356,W87408905,парк-отель санкт-петербург,24.7354565,42.1577187,,3,way/87408905,"accomodations,other_hotels",Unknown
11295358,N3098084879,Sveta Sofia,23.3189774,42.6998634,,3,node/3098084879,"accomodations,other_hotels",Unknown
11295367,N505164924,Radisson Blu Iveria Hotel,44.7933617,41.7039909,,3,node/505164924,"accomodations,other_hotels",Unknown
11295805,W59241947,Ťatliakova chata,19.7474518,49.2136993,,3,way/59241947,"accomodations,tourist_facilities,foods,alpine_hut,restaurants",Unknown
11295806,N264008506,Rázcestie pri Zamkovského chate,20.2195015,49.1729507,,3,node/264008506,"accomodations,alpine_hut",Unknown
11317565,N1232034472,Москва,30.3872299,59.9248428,,3,node/1232034472,"accomodations,cultural,cinemas,theatres_and_entertainments,interesting_places,other_hotels",Россия
11337962,W274178548,hunguest grandhotel galya,19.9240265,47.9158592,,3,way/274178548,"accomodations,other_hotels",Unknown
11338028,W284700597,Узана,25.2407627,42.7509956,,3,way/284700597,"accomodations,alpine_hut",Unknown
11338033,R7182974,Азимут,30.2967472,59.9145088,,3,relation/7182974,"accomodations,other_hotels",Россия
11371776,W27166913,original sokos hotel vantaa,25.0417957,60.2905197,,3,way/27166913,"accomodations,other_hotels",Unknown
11371794,W87754458,scandic eden nokia,23.5306931,61.4677467,,3,way/87754458,"accomodations,other_hotels",Unknown
11372001,W909583686,Пеурунка,25.8990669,62.4342957,,3,way/909583686,"accomodations,baths_and_saunas,saunas,other_hotels,amusements",Unknown
11372002,N270427587,Пеурунка,25.8975086,62.4346313,,3,node/270427587,"accomodations,baths_and_saunas,saunas,water_parks,other_hotels,amusements",Unknown
11373977,W354429951,Mongol shiltgeen,107.1416473,47.9239655,,3,way/354429951,"accomodations,other_hotels",Unknown
11381871,W414328883,рамада пловдив тримонциум,24.7507553,42.1411018,,3,way/414328883,"accomodations,other_hotels",Unknown
11381875,W266281250,Kumata Hut,23.2506409,42.5944977,,3,way/266281250,"accomodations,alpine_hut",Unknown
11385549,W406957188,Центральный,32.063797,49.4373665,,3,way/406957188,"accomodations,other_hotels",Unknown
15377460,Q4267243,Лоскутная,37.6158333,55.7561111,98.38458426,3,,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
3908574,N3218033069,Москва,37.6174049,55.7570267,136.92884128,3,node/3218033069,"architecture,historic_architecture,accomodations,cultural,cinemas,theatres_and_entertainments,interesting_places,destroyed_objects,other_hotels",Россия
12880712,H3948540,резиденции москва - сервисные апартаменты,37.6178207,55.7571411,152.64104139,3,,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
7001744,R225030,Москва,37.6174622,55.7573318,170.8265122,3,relation/225030,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Unknown
11202434,R225031,Националь,37.6137352,55.7567902,249.45431696,7,relation/225031,"accomodations,other_hotels",Unknown
11293682,W31482145,Ритц-Карлтон,37.6129532,55.7573204,321.31158253,3,way/31482145,"accomodations,other_hotels",Unknown
15377403,Q4202181,Интурист,37.6127777,55.7572212,325.09570911,3,,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Unknown
14424893,R85761,гостиница метрополь,37.6214867,55.7584267,393.2387053,7,relation/85761,"accomodations,cultural,cinemas,theatres_and_entertainments,interesting_places,other_hotels",Unknown
3900588,N3842245857,Д`отель,37.6122208,55.7580414,405.06678775,1,node/3842245857,"accomodations,other_hotels",Россия
15606439,Q4423067,Славянский базар (ресторан),37.6227798,55.7577782,408.62231079,7,,"accomodations,other_hotels",Россия
11833911,N2463345566,Метрополь,37.62117,55.758831,415.98993701,7,node/2463345566,"architecture,historic_architecture,accomodations,theatres_and_entertainments,cultural,cinemas,interesting_places,other_hotels,restaurants,foods,tourist_facilities,other_buildings_and_structures",Россия
3900621,N3056419711,камергерскии,37.613781,55.7598267,499.83089913,2,node/3056419711,"accomodations,other_hotels",Россия
3908629,N6260710723,seven hills лубянка,37.6254349,55.7574959,544.55084839,2,node/6260710723,"accomodations,other_hotels",Россия
11682151,N3787744557,Арарат,37.6214371,55.7601089,545.71433612,3,node/3787744557,"accomodations,other_hotels,restaurants,foods,tourist_facilities",Россия
3900622,N4771892397,Stay Inn,37.6143188,55.7604179,547.10372284,1,node/4771892397,"accomodations,hostels",Россия
11648571,R6210564,Арарат Парк Хаятт,37.6217613,55.7600861,553.30043793,3,relation/6210564,"accomodations,other_hotels",Россия
3908606,N2992105969,отель матрешка,37.6226006,55.7599678,571.07132625,2,node/2992105969,"accomodations,other_hotels",Россия
3900630,N3027389525,отель старыи город на кузнецком,37.6162262,55.7610397,587.21917987,2,node/3027389525,"accomodations,other_hotels",Россия
3884820,R1939147,,37.6174927,55.7611694,597.89527291,0,relation/1939147,"accomodations,other_hotels",Unknown
3908660,N2133387190,отель на кузнецком,37.6177101,55.7612305,605.06285723,2,node/2133387190,"accomodations,other_hotels",Unknown
3908572,R10343816,,37.6257324,55.7586479,617.09847717,0,relation/10343816,"accomodations,other_hotels",Россия
3908571,R10343815,Никольская,37.6256065,55.7587852,618.27718047,2,relation/10343815,"accomodations,other_hotels",Россия
9592035,R10343817,,37.6254845,55.7588882,618.33160686,0,relation/10343817,"accomodations,other_hotels",Россия
14421254,R6210567,савои,37.6233864,55.7603607,635.37773696,3,relation/6210567,"accomodations,other_hotels",Россия
3900729,N4822958447,отель на кузнецком,37.616909,55.7616196,648.54104888,2,node/4822958447,"accomodations,other_hotels",Россия
3900551,N6883695630,Ассамблея Никитская,37.6069756,55.7563705,651.42032455,2,node/6883695630,"accomodations,other_hotels",Россия
11821674,N3032477094,Савой,37.623291,55.7606239,655.68366356,3,node/3032477094,"accomodations,other_hotels,foods,restaurants,tourist_facilities",Россия
3900728,N4818624607,бутик отель столешников,37.6153793,55.7618446,683.75010895,2,node/4818624607,"accomodations,other_hotels",Россия
3900366,N5143746662,велии отель моховая москва,37.6104164,55.7510147,685.88979599,2,node/5143746662,"accomodations,other_hotels",Россия
3908703,N7773811824,отель софи,37.62323,55.7611427,701.66007999,2,node/7773811824,"accomodations,other_hotels",Россия
3900716,N7914317419,La Maison Residence,37.6134644,55.7622261,754.9330827,2,node/7914317419,"accomodations,other_hotels",Unknown
3900468,N2519942464,Полянка,37.6060143,55.7584991,769.59071777,1,node/2519942464,"accomodations,hostels",Unknown
15722301,Q30890606,Арагви,37.6108284,55.7616692,769.49390656,7,,"accomodations,other_hotels,restaurants,foods,tourist_facilities",Unknown
9519618,N2528110296,отель акварель,37.614727,55.762558,769.45170245,2,node/2528110296,"accomodations,other_hotels",Unknown
11375399,N5181397887,Музей-квартира Н.С. Голованова,37.6058426,55.758358,773.67578304,7,node/5181397887,"architecture,historic,accomodations,museums,other_museums,historic_architecture,apartments,monuments_and_memorials,burial_places,cultural,interesting_places,other_burial_places,monuments,other_buildings_and_structures",Unknown
3900313,N4019686282,Времена года,37.6054001,55.7534485,791.72885424,2,node/4019686282,"accomodations,other_hotels",Россия
3900361,N4385687860,гостиница ин таим,37.6074181,55.7512665,799.69867353,2,node/4385687860,"accomodations,other_hotels",Россия
3884815,R456932,отель марриотт москва роиал аврора,37.6163673,55.76297,800.57653527,2,relation/456932,"accomodations,other_hotels",Россия
3900322,N5260174827,Ситикомфорт,37.604351,55.7553673,814.40097944,2,node/5260174827,"accomodations,other_hotels",Россия
10066759,N5773235097,отель неаполь,37.6051521,55.7588043,832.6874963,2,node/5773235097,"accomodations,other_hotels",Россия
9592030,W52132570,Гостевой дом при посольстве Украины,37.6062851,55.7603455,856.98449289,1,way/52132570,"accomodations,other_hotels",Россия
6016402,W52132569,Гостевой дом при Посольстве Азербайджана,37.6059723,55.7601051,857.81457995,1,way/52132569,"accomodations,other_hotels",Россия
9688258,N3088975980,Red Kremlin,37.6063271,55.7512093,857.75270336,1,node/3088975980,"accomodations,hostels",Россия
3900362,N2528546080,Landmark,37.6071281,55.7505646,864.62746543,1,node/2528546080,"accomodations,hostels",Россия
3908670,N2995684779,петр 1,37.6197586,55.763504,871.48341487,2,node/2995684779,"accomodations,other_hotels",Россия
14686310,Q1430318,Россия,37.6288872,55.7513885,877.88628124,3,,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Unknown
3900412,W99312809,Коуртъярд Бай Мариотт Москва Центр,37.6038361,55.7580299,881.0976225,2,way/99312809,"accomodations,other_hotels",Unknown
3900717,N2519907881,Юрий Долгорукий,37.6129417,55.7633667,885.79056214,1,node/2519907881,"accomodations,hostels",Unknown
9690685,N3327460314,Why not,37.6032295,55.7570915,895.0691679,2,node/3327460314,"accomodations,hostels",Unknown
3900718,N8418108072,Хостелы Рус Театральная,37.6139069,55.7636528,899.98396294,1,node/8418108072,"accomodations,hostels",Unknown
3900643,N2519942463,Moscow Style,37.6081848,55.7620811,903.58424001,1,node/2519942463,"accomodations,hostels",Россия
3908715,N6378471336,One,37.6258011,55.7623825,906.65054762,2,node/6378471336,"accomodations,hostels",Россия
3900730,N4763136151,хостел уютная компания,37.6145477,55.7638092,908.37402851,2,node/4763136151,"accomodations,hostels",Россия
9688260,N3323047406,хостел «алекс»,37.6030006,55.7571526,910.22465373,2,node/3323047406,"accomodations,hostels",Россия
9688259,N3322998495,Колобок,37.602951,55.757122,912.73576422,1,node/3322998495,"accomodations,hostels",Россия
3908679,N2538711169,гостиница будапешт,37.6190681,55.7639961,919.12025808,2,node/2538711169,"accomodations,other_hotels",Россия
9690688,N2518516488,Day'n'Night,37.6307564,55.7592888,929.91997021,1,node/2518516488,"accomodations,hostels",Россия
3900451,N6701011633,Никитская капсула,37.6025734,55.7571487,936.8314026,2,node/6701011633,"accomodations,hostels",Россия
3908680,N6722429587,Yu hostel,37.6183853,55.7642174,939.73660666,1,node/6722429587,"accomodations,hostels",Россия
3908681,N4837009258,Bolshoi,37.6190262,55.7641869,940.10507051,1,node/4837009258,"accomodations,hostels",Россия
9690689,N2518516489,Rainbow,37.6310425,55.7592049,942.41853365,1,node/2518516489,"accomodations,hostels",Unknown
3900450,N2615383381,Ключевой элемент,37.6023254,55.7573967,956.78111249,1,node/2615383381,"accomodations,other_hotels",Unknown
3900741,N7914317397,P17,37.6162872,55.76437,956.45198344,1,node/7914317397,"accomodations,other_hotels",Unknown
3908743,N4713229664,отель маросеика 2/15,37.6324043,55.757164,960.30782115,2,node/4713229664,"accomodations,other_hotels",Unknown
